Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
53850,62168,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology(IIIT), Vadodara, Gujrat",OBC-NCL,All India,Gender-Neutral
82528,94297,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology(IIIT), Vadodara, Gujrat",OBC-NCL,All India,Female-only (including Supernumerary)
215581,216632,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology(IIIT), Vadodara, Gujrat",SC,All India,Gender-Neutral
234702,234702,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology(IIIT), Vadodara, Gujrat",SC,All India,Female-only (including Supernumerary)
455184,455184,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology(IIIT), Vadodara, Gujrat",ST,All India,Female-only (including Supernumerary)
9513,9639,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,All India,Gender-Neutral
11736,11740,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",EWS,All India,Gender-Neutral
6926,6926,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,All India,Gender-Neutral
12382,13000,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,All India,Female-only (including Supernumerary)
23152,23152,"Information Technology (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OBC-NCL,All India,Female-only (including Supernumerary)
225013,225013,"Information Technology for DASA-CIWG (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,DASA-CIWG,Gender-Neutral
423129,423129,"Information Technology for DASA-Non CIWG (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,DASA-Non CIWG,Gender-Neutral
13456,13456,"Information Technology-Business Informatics (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN,All India,Female-only (including Supernumerary)
170805,170805,"Information Technology-Business Informatics (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Allahabad",OPEN (PwD),All India,Gender-Neutral
42918,45791,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
91894,96388,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Female-only (including Supernumerary)
78107,78107,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
116722,116722,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Female-only (including Supernumerary)
64833,65258,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
124276,130593,"B.Tech in Mechanical Engineering and M.Tech in AI and Robotics (5 Years, B.Tech. + M.Tech./MS (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Female-only (including Supernumerary)
32103,34328,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
54339,54339,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Female-only (including Supernumerary)
82830,82830,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Female-only (including Supernumerary)
256327,256327,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",ST,All India,Gender-Neutral
248844,248844,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Microelectronics and VLSI Systems (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",ST,All India,Gender-Neutral
22123,22123,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
27895,28116,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
28896,28897,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
35830,35830,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
36952,36952,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
126148,126148,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",SC,All India,Gender-Neutral
28147,28155,"Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
73115,73115,"Design Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
97088,104681,"Design Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
84360,86953,"Design Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
369336,369336,"Design Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",ST,All India,Gender-Neutral
29605,29987,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
40662,40662,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Female-only (including Supernumerary)
38632,38831,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
52128,52128,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Female-only (including Supernumerary)
142610,142610,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",SC,All India,Gender-Neutral
62441,62441,"Engineering Physics (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
102313,105224,"Engineering Physics (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
74328,74328,"Engineering Physics (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
52557,53610,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
84548,84548,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Female-only (including Supernumerary)
77749,78850,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
68371,71465,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
103979,122314,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Female-only (including Supernumerary)
218554,218554,"Mechanical Engineering (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",SC,All India,Female-only (including Supernumerary)
65687,67255,"Smart Manufacturing (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Gender-Neutral
67661,81428,"Smart Manufacturing (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OPEN,All India,Female-only (including Supernumerary)
88107,88107,"Smart Manufacturing (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",EWS,All India,Gender-Neutral
86437,89950,"Smart Manufacturing (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Gender-Neutral
100485,100485,"Smart Manufacturing (4 Years, Bachelor of Technology)","Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",OBC-NCL,All India,Female-only (including Supernumerary)
16426,16611,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",OPEN,All India,Gender-Neutral
26038,26038,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",OPEN,All India,Female-only (including Supernumerary)
18683,18856,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",EWS,All India,Gender-Neutral
34686,38494,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",EWS,All India,Female-only (including Supernumerary)
22398,22398,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",OBC-NCL,All India,Gender-Neutral
41349,41349,"Computer Science and Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",OBC-NCL,All India,Female-only (including Supernumerary)
20533,20916,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",OPEN,All India,Gender-Neutral
